datetime,volume,Year,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,is_weekend,is_holiday,temp,rain_1h,sun_1h,snow_1h,weather_cat
2015-03-27 06:00:00,2523.0,2015,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,5.1,0.6,0.0,0.0,Rain
2015-03-27 07:00:00,2863.0,2015,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,4.8,0.1,0.0,0.0,Cloudy
2015-03-27 08:00:00,2164.0,2015,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,5.6,0.0,12.0,0.0,Cloudy
2015-03-27 09:00:00,1498.0,2015,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,6.5,0.0,4.0,0.0,Cloudy
2015-03-27 10:00:00,1453.0,2015,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,7.3,0.0,9.0,0.0,Cloudy
2015-03-27 11:00:00,1544.0,2015,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,7.7,0.0,7.0,0.0,Cloudy
2015-03-27 12:00:00,1568.0,2015,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.0,0.0,50.0,0.0,Clear
2015-03-27 13:00:00,1726.0,2015,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.3,0.0,5.0,0.0,Cloudy
2015-03-27 14:00:00,1673.0,2015,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.6,0.0,23.0,0.0,Cloudy
2015-03-27 15:00:00,1906.0,2015,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.9,0.0,12.0,0.0,Cloudy
2015-03-27 16:00:00,2100.0,2015,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.5,0.0,0.0,0.0,Cloudy
2015-03-27 17:00:00,2231.0,2015,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,9.0,0.0,0.0,0.0,Cloudy
2015-03-27 18:00:00,1893.0,2015,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,8.1,0.0,0.0,0.0,Cloudy
2015-03-27 19:00:00,1249.0,2015,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,7.2,0.0,0.0,0.0,Cloudy
2015-03-27 20:00:00,816.0,2015,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,7.0,0.0,0.0,1.0,Snow
2015-03-27 21:00:00,638.0,2015,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,6.7,0.0,0.0,0.0,Night
2015-03-27 22:00:00,581.0,2015,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,6.5,0.0,0.0,0.0,Night
2015-03-27 23:00:00,479.0,2015,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,5.5,0.0,0.0,0.0,Night
2015-03-28 00:00:00,313.0,2015,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,5.3,0.0,0.0,0.0,Night
